0.011403,0.10063,0.0019003
0.011973,0.11082,0.001883
0.012572,0.10766,0.0016413
0.013201,0.10652,0.0014669
0.013861,0.090118,0.0011774
0.014554,0.034255,0.00048888
0.015281,0.017209,0.00026267
0.016045,0.010465,0.00017551
0.016848,0.0070455,0.00013083
0.01769,0.0045958,9.72E-05
0.018575,0.0034925,8.09E-05
0.019503,0.002451,6.45E-05
0.020479,0.0017544,5.13E-05
0.021502,0.0013384,4.27E-05
0.022578,0.0010447,3.59E-05
0.023706,0.00076523,2.93E-05
0.024892,0.00064257,2.62E-05
0.026136,0.00050024,1.37E-05
0.027443,0.00039982,1.16E-05
0.028815,0.00034301,1.01E-05
0.030256,0.00027746,8.58E-06
0.031769,0.00026396,8.28E-06
0.033357,0.00023596,7.89E-06
0.035025,0.0002028,1.00E-05
0.036777,0.00018591,4.94E-06
0.038615,0.00015427,4.31E-06
0.040546,0.00014273,3.96E-06
0.042573,0.00012868,3.66E-06
0.044702,0.00011002,3.26E-06
0.046937,9.11E-05,2.82E-06
0.049284,9.12E-05,2.72E-06
0.051748,7.63E-05,2.37E-06
0.054336,6.67E-05,2.14E-06
0.057052,6.46E-05,2.46E-06
0.059905,6.10E-05,1.32E-06
0.0629,6.31E-05,1.29E-06
0.066045,6.07E-05,1.18E-06
0.069348,6.00E-05,1.11E-06
0.072815,6.10E-05,1.10E-06
0.076456,5.68E-05,1.04E-06
0.080279,5.88E-05,1.56E-06
0.084292,5.41E-05,9.53E-07
0.088507,4.70E-05,8.44E-07
0.092932,4.26E-05,7.71E-07
0.097579,3.27E-05,6.53E-07
0.10246,2.54E-05,5.46E-07
0.10758,1.71E-05,4.22E-07
0.11296,1.22E-05,3.41E-07
0.11861,7.82E-06,2.59E-07
0.12454,5.09E-06,2.02E-07
0.13077,4.16E-06,1.76E-07
0.1373,3.63E-06,1.62E-07
0.14417,3.35E-06,1.51E-07
0.15138,2.73E-06,1.32E-07
0.15895,1.82E-06,1.07E-07
0.16689,1.22E-06,8.76E-08
0.17524,4.93E-07,5.67E-08
0.184,2.40E-07,4.13E-08
0.1932,3.38E-07,5.32E-08
0.20286,3.20E-07,5.50E-08
0.213,4.19E-07,6.85E-08
0.22365,3.15E-07,6.34E-08
0.23484,2.32E-07,5.60E-08
0.24658,3.34E-07,6.84E-08
0.25891,3.99E-07,8.21E-08
0.27185,2.51E-07,6.27E-08
0.28544,2.25E-07,6.33E-08
0.29972,2.09E-07,6.06E-08
0.3147,2.09E-07,6.14E-08
0.33044,3.34E-07,7.72E-08
0.34696,1.84E-07,6.05E-08
0.36431,2.35E-07,6.62E-08
0.38252,2.12E-07,6.31E-08
0.40165,2.47E-07,6.66E-08
0.42173,2.02E-07,6.24E-08
0.44282,2.46E-07,6.91E-08
0.46496,1.99E-07,6.08E-08
0.48821,2.86E-07,7.39E-08
0.51262,1.95E-07,6.18E-08
0.53825,2.88E-07,7.54E-08
0.56516,2.38E-07,7.06E-08
0.59342,2.18E-07,6.69E-08
